route_id,trip_id,direction_id,end_time,start_time,duration,start_stop,end_stop,shape_id,distance
110-423,CNS2014-CNS_MUL-Weekday-00-4165878,0,06:50:00,05:50:00,1.0,750337,750449,1100023,32.507
110-423,CNS2014-CNS_MUL-Weekday-00-4165879,0,07:20:00,06:20:00,1.0,750337,750449,1100023,32.507
110-423,CNS2014-CNS_MUL-Weekday-00-4165880,0,07:50:00,06:50:00,1.0,750337,750449,1100023,32.507
110-423,CNS2014-CNS_MUL-Weekday-00-4165881,0,08:20:00,07:15:00,1.0833333333333333,750337,750449,1100023,32.507
110-423,CNS2014-CNS_MUL-Weekday-00-4165882,0,08:50:00,07:45:00,1.0833333333333333,750337,750449,1100023,32.507
110-423,CNS2014-CNS_MUL-Weekday-00-4165883,0,09:20:00,08:15:00,1.0833333333333333,750337,750449,1100023,32.507
110-423,CNS2014-CNS_MUL-Weekday-00-4165884,0,09:50:00,08:50:00,1.0,750337,750449,1100023,32.507
110-423,CNS2014-CNS_MUL-Weekday-00-4165885,0,10:20:00,09:20:00,1.0,750337,750449,1100023,32.507
110-423,CNS2014-CNS_MUL-Weekday-00-4165886,0,10:50:00,09:50:00,1.0,750337,750449,1100023,32.507
110-423,CNS2014-CNS_MUL-Weekday-00-4165887,0,11:20:00,10:20:00,1.0,750337,750449,1100023,32.507
110-423,CNS2014-CNS_MUL-Weekday-00-4165888,0,11:50:00,10:50:00,1.0,750337,750449,1100023,32.507
110-423,CNS2014-CNS_MUL-Weekday-00-4165889,0,12:20:00,11:20:00,1.0,750337,750449,1100023,32.507
110-423,CNS2014-CNS_MUL-Weekday-00-4165890,0,12:50:00,11:50:00,1.0,750337,750449,1100023,32.507
110-423,CNS2014-CNS_MUL-Weekday-00-4165891,0,13:20:00,12:20:00,1.0,750337,750449,1100023,32.507
110-423,CNS2014-CNS_MUL-Weekday-00-4165892,0,13:50:00,12:50:00,1.0,750337,750449,1100023,32.507
110-423,CNS2014-CNS_MUL-Weekday-00-4165893,0,14:20:00,13:20:00,1.0,750337,750449,1100023,32.507
110-423,CNS2014-CNS_MUL-Weekday-00-4165894,0,14:50:00,13:50:00,1.0,750337,750449,1100023,32.507
110-423,CNS2014-CNS_MUL-Weekday-00-4165895,0,15:20:00,14:15:00,1.0833333333333333,750337,750449,1100023,32.507
110-423,CNS2014-CNS_MUL-Weekday-00-4165896,0,15:50:00,14:45:00,1.0833333333333333,750337,750449,1100023,32.507
110-423,CNS2014-CNS_MUL-Weekday-00-4165897,0,16:20:00,15:15:00,1.0833333333333333,750337,750449,1100023,32.507
110-423,CNS2014-CNS_MUL-Weekday-00-4165898,0,16:50:00,15:45:00,1.0833333333333333,750337,750449,1100023,32.507
110-423,CNS2014-CNS_MUL-Weekday-00-4165899,0,17:20:00,16:20:00,1.0,750337,750449,1100023,32.507
110-423,CNS2014-CNS_MUL-Weekday-00-4165900,0,17:50:00,16:50:00,1.0,750337,750449,1100023,32.507
110-423,CNS2014-CNS_MUL-Weekday-00-4165901,0,18:20:00,17:20:00,1.0,750337,750449,1100023,32.507
110-423,CNS2014-CNS_MUL-Weekday-00-4165902,0,18:50:00,17:50:00,1.0,750337,750449,1100023,32.507
110-423,CNS2014-CNS_MUL-Weekday-00-4165903,0,19:05:00,18:13:00,0.8666666666666667,750337,750449,1100023,32.507
110-423,CNS2014-CNS_MUL-Weekday-00-4165904,0,20:05:00,19:13:00,0.8666666666666667,750337,750449,1100023,32.507
110-423,CNS2014-CNS_MUL-Weekday-00-4165905,0,21:05:00,20:13:00,0.8666666666666667,750337,750449,1100023,32.507
110-423,CNS2014-CNS_MUL-Weekday-00-4165906,0,22:05:00,21:13:00,0.8666666666666667,750337,750449,1100023,32.507
110-423,CNS2014-CNS_MUL-Weekday-00-4165907,0,23:05:00,22:13:00,0.8666666666666667,750337,750449,1100023,32.507
110-423,CNS2014-CNS_MUL-Weekday-00-4165908,1,08:08:00,07:10:00,0.9666666666666667,750450,750338,1100024,31.69
110-423,CNS2014-CNS_MUL-Weekday-00-4165909,1,08:38:00,07:40:00,0.9666666666666667,750450,750338,1100024,31.69
110-423,CNS2014-CNS_MUL-Weekday-00-4165910,1,09:08:00,08:10:00,0.9666666666666667,750450,750338,1100024,31.69
110-423,CNS2014-CNS_MUL-Weekday-00-4165911,1,09:38:00,08:40:00,0.9666666666666667,750450,750338,1100024,31.69
110-423,CNS2014-CNS_MUL-Weekday-00-4165912,1,10:08:00,09:10:00,0.9666666666666667,750450,750338,1100024,31.69
110-423,CNS2014-CNS_MUL-Weekday-00-4165913,1,10:38:00,09:40:00,0.9666666666666667,750450,750338,1100024,31.69
110-423,CNS2014-CNS_MUL-Weekday-00-4165914,1,11:08:00,10:10:00,0.9666666666666667,750450,750338,1100024,31.69
110-423,CNS2014-CNS_MUL-Weekday-00-4165915,1,11:38:00,10:40:00,0.9666666666666667,750450,750338,1100024,31.69
110-423,CNS2014-CNS_MUL-Weekday-00-4165916,1,12:08:00,11:10:00,0.9666666666666667,750450,750338,1100024,31.69
110-423,CNS2014-CNS_MUL-Weekday-00-4165917,1,12:38:00,11:40:00,0.9666666666666667,750450,750338,1100024,31.69
110-423,CNS2014-CNS_MUL-Weekday-00-4165918,1,13:08:00,12:10:00,0.9666666666666667,750450,750338,1100024,31.69
110-423,CNS2014-CNS_MUL-Weekday-00-4165919,1,13:38:00,12:40:00,0.9666666666666667,750450,750338,1100024,31.69
110-423,CNS2014-CNS_MUL-Weekday-00-4165920,1,14:08:00,13:10:00,0.9666666666666667,750450,750338,1100024,31.69
110-423,CNS2014-CNS_MUL-Weekday-00-4165921,1,14:38:00,13:40:00,0.9666666666666667,750450,750338,1100024,31.69
110-423,CNS2014-CNS_MUL-Weekday-00-4165922,1,15:08:00,14:10:00,0.9666666666666667,750450,750338,1100024,31.69
110-423,CNS2014-CNS_MUL-Weekday-00-4165923,1,15:38:00,14:40:00,0.9666666666666667,750450,750338,1100024,31.69
110-423,CNS2014-CNS_MUL-Weekday-00-4165924,1,16:08:00,15:10:00,0.9666666666666667,750450,750338,1100024,31.69
110-423,CNS2014-CNS_MUL-Weekday-00-4165925,1,16:38:00,15:40:00,0.9666666666666667,750450,750338,1100024,31.69
110-423,CNS2014-CNS_MUL-Weekday-00-4165926,1,17:08:00,16:10:00,0.9666666666666667,750450,750338,1100024,31.69
110-423,CNS2014-CNS_MUL-Weekday-00-4165927,1,17:38:00,16:40:00,0.9666666666666667,750450,750338,1100024,31.69
110-423,CNS2014-CNS_MUL-Weekday-00-4165928,1,18:08:00,17:10:00,0.9666666666666667,750450,750338,1100024,31.69
110-423,CNS2014-CNS_MUL-Weekday-00-4165929,1,18:38:00,17:40:00,0.9666666666666667,750450,750338,1100024,31.69
110-423,CNS2014-CNS_MUL-Weekday-00-4165930,1,19:08:00,18:10:00,0.9666666666666667,750450,750338,1100024,31.69
110-423,CNS2014-CNS_MUL-Weekday-00-4165931,1,19:32:00,18:40:00,0.8666666666666667,750450,750338,1100024,31.69
110-423,CNS2014-CNS_MUL-Weekday-00-4165932,1,20:02:00,19:10:00,0.8666666666666667,750450,750338,1100024,31.69
110-423,CNS2014-CNS_MUL-Weekday-00-4165933,1,21:02:00,20:10:00,0.8666666666666667,750450,750338,1100024,31.69
110-423,CNS2014-CNS_MUL-Weekday-00-4165934,1,22:02:00,21:10:00,0.8666666666666667,750450,750338,1100024,31.69
110-423,CNS2014-CNS_MUL-Weekday-00-4165935,1,23:02:00,22:10:00,0.8666666666666667,750450,750338,1100024,31.69
110-423,CNS2014-CNS_MUL-Weekday-00-4165936,1,24:02:00,23:10:00,0.8666666666666667,750450,750338,1100024,31.69
110N-423,CNS2014-CNS_MUL-Weekday-00-4166103,1,25:39:00,24:40:00,0.9833333333333333,750450,750338,110N0011,44.345
110N-423,CNS2014-CNS_MUL-Weekday-00-4166104,1,26:39:00,25:40:00,0.9833333333333333,750450,750338,110N0011,44.345
110N-423,CNS2014-CNS_MUL-Weekday-00-4166105,1,27:39:00,26:40:00,0.9833333333333333,750450,750338,110N0011,44.345
110N-423,CNS2014-CNS_MUL-Weekday-00-4166106,1,28:39:00,27:40:00,0.9833333333333333,750450,750338,110N0011,44.345
110N-423,CNS2014-CNS_MUL-Weekday-00-4166107,1,29:39:00,28:40:00,0.9833333333333333,750450,750338,110N0011,44.345
110N-423,CNS2014-CNS_MUL-Weekday-00-4166108,0,25:35:00,24:50:00,0.75,750337,750449,110N0010,44.445
110N-423,CNS2014-CNS_MUL-Weekday-00-4166109,0,26:35:00,25:50:00,0.75,750337,750449,110N0010,44.445
110N-423,CNS2014-CNS_MUL-Weekday-00-4166110,0,27:35:00,26:50:00,0.75,750337,750449,110N0010,44.445
110N-423,CNS2014-CNS_MUL-Weekday-00-4166111,0,28:35:00,27:50:00,0.75,750337,750449,110N0010,44.445
111-423,CNS2014-CNS_MUL-Weekday-00-4166121,0,07:05:00,06:02:00,1.05,750013,750449,1110015,34.668
111-423,CNS2014-CNS_MUL-Weekday-00-4166122,0,07:35:00,06:32:00,1.05,750013,750449,1110015,34.668
111-423,CNS2014-CNS_MUL-Weekday-00-4166123,0,08:05:00,06:57:00,1.1333333333333333,750013,750449,1110015,34.668
111-423,CNS2014-CNS_MUL-Weekday-00-4166124,0,08:35:00,07:27:00,1.1333333333333333,750013,750449,1110015,34.668
111-423,CNS2014-CNS_MUL-Weekday-00-4166125,0,09:05:00,07:57:00,1.1333333333333333,750013,750449,1110015,34.668
111-423,CNS2014-CNS_MUL-Weekday-00-4166126,0,09:35:00,08:32:00,1.05,750013,750449,1110015,34.668
111-423,CNS2014-CNS_MUL-Weekday-00-4166127,0,10:05:00,09:02:00,1.05,750013,750449,1110015,34.668
111-423,CNS2014-CNS_MUL-Weekday-00-4166128,0,10:35:00,09:32:00,1.05,750013,750449,1110015,34.668
111-423,CNS2014-CNS_MUL-Weekday-00-4166129,0,11:05:00,10:02:00,1.05,750013,750449,1110015,34.668
111-423,CNS2014-CNS_MUL-Weekday-00-4166130,0,11:35:00,10:32:00,1.05,750013,750449,1110015,34.668
111-423,CNS2014-CNS_MUL-Weekday-00-4166131,0,12:05:00,11:02:00,1.05,750013,750449,1110015,34.668
111-423,CNS2014-CNS_MUL-Weekday-00-4166132,0,12:35:00,11:32:00,1.05,750013,750449,1110015,34.668
111-423,CNS2014-CNS_MUL-Weekday-00-4166133,0,13:05:00,12:02:00,1.05,750013,750449,1110015,34.668
111-423,CNS2014-CNS_MUL-Weekday-00-4166134,0,13:35:00,12:32:00,1.05,750013,750449,1110015,34.668
111-423,CNS2014-CNS_MUL-Weekday-00-4166135,0,14:05:00,13:02:00,1.05,750013,750449,1110015,34.668
111-423,CNS2014-CNS_MUL-Weekday-00-4166136,0,14:35:00,13:32:00,1.05,750013,750449,1110015,34.668
111-423,CNS2014-CNS_MUL-Weekday-00-4166137,0,15:05:00,14:02:00,1.05,750013,750449,1110015,34.668
111-423,CNS2014-CNS_MUL-Weekday-00-4166138,0,15:35:00,14:27:00,1.1333333333333333,750013,750449,1110015,34.668
111-423,CNS2014-CNS_MUL-Weekday-00-4166139,0,16:05:00,14:57:00,1.1333333333333333,750013,750449,1110015,34.668
111-423,CNS2014-CNS_MUL-Weekday-00-4166140,0,16:35:00,15:27:00,1.1333333333333333,750013,750449,1110015,34.668
111-423,CNS2014-CNS_MUL-Weekday-00-4166141,0,17:05:00,16:02:00,1.05,750013,750449,1110015,34.668
111-423,CNS2014-CNS_MUL-Weekday-00-4166142,0,17:35:00,16:32:00,1.05,750013,750449,1110015,34.668
111-423,CNS2014-CNS_MUL-Weekday-00-4166143,0,18:05:00,17:02:00,1.05,750013,750449,1110015,34.668
111-423,CNS2014-CNS_MUL-Weekday-00-4166144,0,18:35:00,17:32:00,1.05,750013,750449,1110015,34.668
111-423,CNS2014-CNS_MUL-Weekday-00-4166145,0,19:35:00,18:39:00,0.9333333333333333,750013,750449,1110015,34.668
111-423,CNS2014-CNS_MUL-Weekday-00-4166146,0,20:35:00,19:39:00,0.9333333333333333,750013,750449,1110015,34.668
111-423,CNS2014-CNS_MUL-Weekday-00-4166147,0,21:35:00,20:39:00,0.9333333333333333,750013,750449,1110015,34.668
111-423,CNS2014-CNS_MUL-Weekday-00-4166148,0,22:35:00,21:39:00,0.9333333333333333,750013,750449,1110015,34.668
111-423,CNS2014-CNS_MUL-Weekday-00-4166149,0,23:35:00,22:39:00,0.9333333333333333,750013,750449,1110015,34.668
111-423,CNS2014-CNS_MUL-Weekday-00-4166150,1,08:26:00,07:25:00,1.0166666666666666,750450,750033,1110016,34.39
111-423,CNS2014-CNS_MUL-Weekday-00-4166151,1,08:56:00,07:55:00,1.0166666666666666,750450,750033,1110016,34.39
111-423,CNS2014-CNS_MUL-Weekday-00-4166152,1,09:26:00,08:25:00,1.0166666666666666,750450,750033,1110016,34.39
111-423,CNS2014-CNS_MUL-Weekday-00-4166153,1,09:56:00,08:55:00,1.0166666666666666,750450,750033,1110016,34.39
111-423,CNS2014-CNS_MUL-Weekday-00-4166154,1,10:26:00,09:25:00,1.0166666666666666,750450,750033,1110016,34.39
111-423,CNS2014-CNS_MUL-Weekday-00-4166155,1,10:56:00,09:55:00,1.0166666666666666,750450,750033,1110016,34.39
111-423,CNS2014-CNS_MUL-Weekday-00-4166156,1,11:26:00,10:25:00,1.0166666666666666,750450,750033,1110016,34.39
111-423,CNS2014-CNS_MUL-Weekday-00-4166157,1,11:56:00,10:55:00,1.0166666666666666,750450,750033,1110016,34.39
111-423,CNS2014-CNS_MUL-Weekday-00-4166158,1,12:26:00,11:25:00,1.0166666666666666,750450,750033,1110016,34.39
111-423,CNS2014-CNS_MUL-Weekday-00-4166159,1,12:56:00,11:55:00,1.0166666666666666,750450,750033,1110016,34.39
111-423,CNS2014-CNS_MUL-Weekday-00-4166160,1,13:26:00,12:25:00,1.0166666666666666,750450,750033,1110016,34.39
111-423,CNS2014-CNS_MUL-Weekday-00-4166161,1,13:56:00,12:55:00,1.0166666666666666,750450,750033,1110016,34.39
111-423,CNS2014-CNS_MUL-Weekday-00-4166162,1,14:26:00,13:25:00,1.0166666666666666,750450,750033,1110016,34.39
111-423,CNS2014-CNS_MUL-Weekday-00-4166163,1,14:56:00,13:55:00,1.0166666666666666,750450,750033,1110016,34.39
111-423,CNS2014-CNS_MUL-Weekday-00-4166164,1,15:26:00,14:25:00,1.0166666666666666,750450,750033,1110016,34.39
111-423,CNS2014-CNS_MUL-Weekday-00-4166165,1,15:56:00,14:55:00,1.0166666666666666,750450,750033,1110016,34.39
111-423,CNS2014-CNS_MUL-Weekday-00-4166166,1,16:26:00,15:25:00,1.0166666666666666,750450,750033,1110016,34.39
111-423,CNS2014-CNS_MUL-Weekday-00-4166167,1,16:56:00,15:55:00,1.0166666666666666,750450,750033,1110016,34.39
111-423,CNS2014-CNS_MUL-Weekday-00-4166168,1,17:26:00,16:25:00,1.0166666666666666,750450,750033,1110016,34.39
111-423,CNS2014-CNS_MUL-Weekday-00-4166169,1,17:56:00,16:55:00,1.0166666666666666,750450,750033,1110016,34.39
111-423,CNS2014-CNS_MUL-Weekday-00-4166170,1,18:26:00,17:25:00,1.0166666666666666,750450,750033,1110016,34.39
111-423,CNS2014-CNS_MUL-Weekday-00-4166171,1,18:56:00,17:55:00,1.0166666666666666,750450,750033,1110016,34.39
111-423,CNS2014-CNS_MUL-Weekday-00-4166172,1,19:26:00,18:25:00,1.0166666666666666,750450,750033,1110016,34.39
111-423,CNS2014-CNS_MUL-Weekday-00-4166173,1,19:51:00,18:55:00,0.9333333333333333,750450,750033,1110016,34.39
111-423,CNS2014-CNS_MUL-Weekday-00-4166174,1,20:36:00,19:40:00,0.9333333333333333,750450,750033,1110016,34.39
111-423,CNS2014-CNS_MUL-Weekday-00-4166175,1,21:36:00,20:40:00,0.9333333333333333,750450,750033,1110016,34.39
111-423,CNS2014-CNS_MUL-Weekday-00-4166176,1,22:36:00,21:40:00,0.9333333333333333,750450,750033,1110016,34.39
111-423,CNS2014-CNS_MUL-Weekday-00-4166177,1,23:36:00,22:40:00,0.9333333333333333,750450,750033,1110016,34.39
111-423,CNS2014-CNS_MUL-Weekday-00-4166178,1,24:36:00,23:40:00,0.9333333333333333,750450,750033,1110016,34.39
112-423,CNS2014-CNS_MUL-Weekday-00-4166247,0,08:31:00,07:55:00,0.6,750053,750053,1120011,21.161
112-423,CNS2014-CNS_MUL-Weekday-00-4166248,0,09:31:00,08:55:00,0.6,750053,750053,1120011,21.161
112-423,CNS2014-CNS_MUL-Weekday-00-4166249,0,10:31:00,09:55:00,0.6,750053,750053,1120011,21.161
112-423,CNS2014-CNS_MUL-Weekday-00-4166250,0,11:31:00,10:55:00,0.6,750053,750053,1120011,21.161
112-423,CNS2014-CNS_MUL-Weekday-00-4166251,0,12:31:00,11:55:00,0.6,750053,750053,1120011,21.161
112-423,CNS2014-CNS_MUL-Weekday-00-4166252,0,13:31:00,12:55:00,0.6,750053,750053,1120011,21.161
112-423,CNS2014-CNS_MUL-Weekday-00-4166253,0,14:31:00,13:55:00,0.6,750053,750053,1120011,21.161
112-423,CNS2014-CNS_MUL-Weekday-00-4166254,0,15:31:00,14:55:00,0.6,750053,750053,1120011,21.161
112-423,CNS2014-CNS_MUL-Weekday-00-4166255,0,16:31:00,15:55:00,0.6,750053,750053,1120011,21.161
112-423,CNS2014-CNS_MUL-Weekday-00-4166256,0,17:31:00,16:55:00,0.6,750053,750053,1120011,21.161
112-423,CNS2014-CNS_MUL-Weekday-00-4166257,0,18:31:00,17:55:00,0.6,750053,750053,1120011,21.161
112-423,CNS2014-CNS_MUL-Weekday-00-4166258,0,19:31:00,18:55:00,0.6,750053,750053,1120011,21.161
112-423,CNS2014-CNS_MUL-Weekday-00-4166259,0,20:31:00,19:55:00,0.6,750053,750053,1120011,21.161
112-423,CNS2014-CNS_MUL-Weekday-00-4166260,0,21:31:00,20:55:00,0.6,750053,750053,1120011,21.161
112-423,CNS2014-CNS_MUL-Weekday-00-4166261,0,22:31:00,21:55:00,0.6,750053,750053,1120011,21.161
113-423,CNS2014-CNS_MUL-Weekday-00-4166296,1,16:42:00,16:05:00,0.6166666666666667,750450,750432,1130018,24.434
113-423,CNS2014-CNS_MUL-Weekday-00-4166297,1,17:42:00,17:05:00,0.6166666666666667,750450,750432,1130018,24.434
113-423,CNS2014-CNS_MUL-Weekday-00-4166298,1,18:42:00,18:05:00,0.6166666666666667,750450,750432,1130018,24.434
113-423,CNS2014-CNS_MUL-Weekday-00-4166299,0,06:45:00,06:05:00,0.6666666666666666,750432,750449,1130017,24.766
113-423,CNS2014-CNS_MUL-Weekday-00-4166300,0,07:15:00,06:35:00,0.6666666666666666,750432,750449,1130017,24.766
113-423,CNS2014-CNS_MUL-Weekday-00-4166301,0,08:10:00,07:25:00,0.75,750432,750449,1130017,24.766
120-423,CNS2014-CNS_MUL-Weekday-00-4166383,0,06:23:00,05:34:00,0.8166666666666667,750053,750449,1200001,27.679
120-423,CNS2014-CNS_MUL-Weekday-00-4166384,0,07:23:00,06:34:00,0.8166666666666667,750053,750449,1200001,27.679
120-423,CNS2014-CNS_MUL-Weekday-00-4166385,0,08:23:00,07:34:00,0.8166666666666667,750053,750449,1200001,27.679
120-423,CNS2014-CNS_MUL-Weekday-00-4166386,0,09:23:00,08:34:00,0.8166666666666667,750053,750449,1200001,27.679
120-423,CNS2014-CNS_MUL-Weekday-00-4166387,0,10:23:00,09:34:00,0.8166666666666667,750053,750449,1200001,27.679
120-423,CNS2014-CNS_MUL-Weekday-00-4166388,0,11:23:00,10:34:00,0.8166666666666667,750053,750449,1200001,27.679
120-423,CNS2014-CNS_MUL-Weekday-00-4166389,0,12:23:00,11:34:00,0.8166666666666667,750053,750449,1200001,27.679
120-423,CNS2014-CNS_MUL-Weekday-00-4166390,0,13:23:00,12:34:00,0.8166666666666667,750053,750449,1200001,27.679
120-423,CNS2014-CNS_MUL-Weekday-00-4166391,0,14:23:00,13:34:00,0.8166666666666667,750053,750449,1200001,27.679
120-423,CNS2014-CNS_MUL-Weekday-00-4166392,0,15:23:00,14:34:00,0.8166666666666667,750053,750449,1200001,27.679
120-423,CNS2014-CNS_MUL-Weekday-00-4166393,0,16:23:00,15:34:00,0.8166666666666667,750053,750449,1200001,27.679
120-423,CNS2014-CNS_MUL-Weekday-00-4166394,0,17:23:00,16:34:00,0.8166666666666667,750053,750449,1200001,27.679
120-423,CNS2014-CNS_MUL-Weekday-00-4166395,0,18:23:00,17:34:00,0.8166666666666667,750053,750449,1200001,27.679
120-423,CNS2014-CNS_MUL-Weekday-00-4166396,0,19:23:00,18:34:00,0.8166666666666667,750053,750449,1200001,27.679
120-423,CNS2014-CNS_MUL-Weekday-00-4166397,0,20:23:00,19:34:00,0.8166666666666667,750053,750449,1200001,27.679
120-423,CNS2014-CNS_MUL-Weekday-00-4166398,0,21:23:00,20:34:00,0.8166666666666667,750053,750449,1200001,27.679
120-423,CNS2014-CNS_MUL-Weekday-00-4166399,0,22:23:00,21:34:00,0.8166666666666667,750053,750449,1200001,27.679
120-423,CNS2014-CNS_MUL-Weekday-00-4166400,1,07:51:00,07:00:00,0.85,750450,750053,1200010,28.567
120-423,CNS2014-CNS_MUL-Weekday-00-4166401,1,08:51:00,08:00:00,0.85,750450,750053,1200010,28.567
120-423,CNS2014-CNS_MUL-Weekday-00-4166402,1,09:51:00,09:00:00,0.85,750450,750053,1200010,28.567
120-423,CNS2014-CNS_MUL-Weekday-00-4166403,1,10:51:00,10:00:00,0.85,750450,750053,1200010,28.567
120-423,CNS2014-CNS_MUL-Weekday-00-4166404,1,11:51:00,11:00:00,0.85,750450,750053,1200010,28.567
120-423,CNS2014-CNS_MUL-Weekday-00-4166405,1,12:51:00,12:00:00,0.85,750450,750053,1200010,28.567
120-423,CNS2014-CNS_MUL-Weekday-00-4166406,1,13:51:00,13:00:00,0.85,750450,750053,1200010,28.567
120-423,CNS2014-CNS_MUL-Weekday-00-4166407,1,14:51:00,14:00:00,0.85,750450,750053,1200010,28.567
120-423,CNS2014-CNS_MUL-Weekday-00-4166408,1,15:51:00,15:00:00,0.85,750450,750053,1200010,28.567
120-423,CNS2014-CNS_MUL-Weekday-00-4166409,1,16:51:00,16:00:00,0.85,750450,750053,1200010,28.567
120-423,CNS2014-CNS_MUL-Weekday-00-4166410,1,17:51:00,17:00:00,0.85,750450,750053,1200010,28.567
120-423,CNS2014-CNS_MUL-Weekday-00-4166411,1,18:51:00,18:00:00,0.85,750450,750053,1200010,28.567
120-423,CNS2014-CNS_MUL-Weekday-00-4166412,1,19:51:00,19:00:00,0.85,750450,750053,1200010,28.567
120-423,CNS2014-CNS_MUL-Weekday-00-4166413,1,20:51:00,20:00:00,0.85,750450,750053,1200010,28.567
120-423,CNS2014-CNS_MUL-Weekday-00-4166414,1,21:51:00,21:00:00,0.85,750450,750053,1200010,28.567
120N-423,CNS2014-CNS_MUL-Weekday-00-4166462,1,22:51:00,22:00:00,0.85,750450,750053,120N0005,40.502
120N-423,CNS2014-CNS_MUL-Weekday-00-4166463,1,23:51:00,23:00:00,0.85,750450,750053,120N0005,40.502
121-423,CNS2014-CNS_MUL-Weekday-00-4166544,0,07:18:00,06:46:00,0.5333333333333333,750082,750449,1210012,16.812
121-423,CNS2014-CNS_MUL-Weekday-00-4166545,0,07:48:00,07:16:00,0.5333333333333333,750082,750449,1210012,16.812
121-423,CNS2014-CNS_MUL-Weekday-00-4166546,0,08:18:00,07:46:00,0.5333333333333333,750082,750449,1210012,16.812
121-423,CNS2014-CNS_MUL-Weekday-00-4166547,0,08:48:00,08:16:00,0.5333333333333333,750082,750449,1210012,16.812
121-423,CNS2014-CNS_MUL-Weekday-00-4166548,0,09:18:00,08:46:00,0.5333333333333333,750082,750449,1210012,16.812
121-423,CNS2014-CNS_MUL-Weekday-00-4166549,0,09:48:00,09:16:00,0.5333333333333333,750082,750449,1210012,16.812
121-423,CNS2014-CNS_MUL-Weekday-00-4166550,0,10:48:00,10:16:00,0.5333333333333333,750082,750449,1210012,16.812
121-423,CNS2014-CNS_MUL-Weekday-00-4166551,0,11:48:00,11:16:00,0.5333333333333333,750082,750449,1210012,16.812
121-423,CNS2014-CNS_MUL-Weekday-00-4166552,0,12:48:00,12:16:00,0.5333333333333333,750082,750449,1210012,16.812
121-423,CNS2014-CNS_MUL-Weekday-00-4166553,0,13:48:00,13:16:00,0.5333333333333333,750082,750449,1210012,16.812
121-423,CNS2014-CNS_MUL-Weekday-00-4166554,0,14:48:00,14:16:00,0.5333333333333333,750082,750449,1210012,16.812
121-423,CNS2014-CNS_MUL-Weekday-00-4166555,0,15:48:00,15:16:00,0.5333333333333333,750082,750449,1210012,16.812
121-423,CNS2014-CNS_MUL-Weekday-00-4166556,0,16:48:00,16:16:00,0.5333333333333333,750082,750449,1210012,16.812
121-423,CNS2014-CNS_MUL-Weekday-00-4166557,0,17:48:00,17:16:00,0.5333333333333333,750082,750449,1210012,16.812
121-423,CNS2014-CNS_MUL-Weekday-00-4166558,0,18:48:00,18:16:00,0.5333333333333333,750082,750449,1210012,16.812
121-423,CNS2014-CNS_MUL-Weekday-00-4166559,0,19:48:00,19:16:00,0.5333333333333333,750082,750449,1210012,16.812
121-423,CNS2014-CNS_MUL-Weekday-00-4166560,0,20:48:00,20:16:00,0.5333333333333333,750082,750449,1210012,16.812
121-423,CNS2014-CNS_MUL-Weekday-00-4166561,1,07:00:00,06:28:00,0.5333333333333333,750452,750369,1210013,17.662
121-423,CNS2014-CNS_MUL-Weekday-00-4166562,1,08:00:00,07:28:00,0.5333333333333333,750452,750369,1210013,17.662
121-423,CNS2014-CNS_MUL-Weekday-00-4166563,1,09:00:00,08:28:00,0.5333333333333333,750452,750369,1210013,17.662
121-423,CNS2014-CNS_MUL-Weekday-00-4166564,1,10:00:00,09:28:00,0.5333333333333333,750452,750369,1210013,17.662
121-423,CNS2014-CNS_MUL-Weekday-00-4166565,1,11:00:00,10:28:00,0.5333333333333333,750452,750369,1210013,17.662
121-423,CNS2014-CNS_MUL-Weekday-00-4166566,1,12:00:00,11:28:00,0.5333333333333333,750452,750369,1210013,17.662
121-423,CNS2014-CNS_MUL-Weekday-00-4166567,1,13:00:00,12:28:00,0.5333333333333333,750452,750369,1210013,17.662
121-423,CNS2014-CNS_MUL-Weekday-00-4166568,1,14:00:00,13:28:00,0.5333333333333333,750452,750369,1210013,17.662
121-423,CNS2014-CNS_MUL-Weekday-00-4166569,1,15:00:00,14:28:00,0.5333333333333333,750452,750369,1210013,17.662
121-423,CNS2014-CNS_MUL-Weekday-00-4166570,1,16:00:00,15:28:00,0.5333333333333333,750452,750369,1210013,17.662
121-423,CNS2014-CNS_MUL-Weekday-00-4166571,1,17:00:00,16:28:00,0.5333333333333333,750452,750369,1210013,17.662
121-423,CNS2014-CNS_MUL-Weekday-00-4166572,1,17:30:00,16:58:00,0.5333333333333333,750452,750369,1210013,17.662
121-423,CNS2014-CNS_MUL-Weekday-00-4166573,1,18:00:00,17:28:00,0.5333333333333333,750452,750369,1210013,17.662
121-423,CNS2014-CNS_MUL-Weekday-00-4166574,1,19:00:00,18:28:00,0.5333333333333333,750452,750369,1210013,17.662
121-423,CNS2014-CNS_MUL-Weekday-00-4166575,1,20:00:00,19:28:00,0.5333333333333333,750452,750369,1210013,17.662
121-423,CNS2014-CNS_MUL-Weekday-00-4166576,1,21:00:00,20:28:00,0.5333333333333333,750452,750369,1210013,17.662
121-423,CNS2014-CNS_MUL-Weekday-00-4166577,1,22:00:00,21:28:00,0.5333333333333333,750452,750369,1210013,17.662
122-423,CNS2014-CNS_MUL-Weekday-00-4172099,1,06:44:00,06:16:00,0.4666666666666667,750047,750369,1220009,16.95
